FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY
528,10397,ATL,13487,MSP,1652,27,1832,17
630,11433,DTW,10397,ATL,1942,-3,2143,-14
789,14747,SEA,13487,MSP,1252,-8,1752,-30
875,10397,ATL,12478,JFK,,,,
888,13487,MSP,10397,ATL,1625,0,1944,-11
2536,13487,MSP,14747,SEA,1933,0,2102,-23
2802,12478,JFK,13487,MSP,1122,-7,1336,-8
1290,10397,ATL,11433,DTW,2210,0,3,0
1419,14747,SEA,13487,MSP,639,-6,1138,-23
1473,14747,SEA,12478,JFK,,,,
1542,14747,SEA,12478,JFK,,,,
1676,10397,ATL,13487,MSP,1211,6,1345,-6
1782,11433,DTW,14747,SEA,1506,1,1650,-19
1795,10397,ATL,12478,JFK,,,,
1991,13487,MSP,10397,ATL,520,-5,848,-5
2112,12478,JFK,10397,ATL,,,,
2134,14747,SEA,10397,ATL,1526,36,2243,13
2283,11433,DTW,10397,ATL,557,-3,754,-23
2350,10397,ATL,12478,JFK,,,,
2260,14747,SEA,10397,ATL,1056,1,1822,-16
2312,13487,MSP,12478,JFK,1806,11,2137,-12
2350,10397,ATL,12478,JFK,,,,
2413,14747,SEA,12478,JFK,758,58,1608,53
2510,10397,ATL,11433,DTW,2117,24,2310,19
87,11433,DTW,13487,MSP,1608,28,1653,5
425,12478,JFK,10397,ATL,1715,0,1956,-7
460,12478,JFK,14747,SEA,1819,-6,2106,-45
528,10397,ATL,13487,MSP,1638,13,1801,-14
629,10397,ATL,11433,DTW,915,0,1045,-25
780,13487,MSP,11433,DTW,1017,-3,1330,26
822,14747,SEA,11433,DTW,658,-6,1424,5
875,10397,ATL,12478,JFK,1611,56,1808,24
945,11433,DTW,10397,ATL,1345,0,1553,-2
984,10397,ATL,12478,JFK,,,,
991,10397,ATL,11433,DTW,1239,39,1411,7
1107,10397,ATL,14747,SEA,1923,3,2137,-28
1145,10397,ATL,11433,DTW,1627,7,1802,-22
1195,11433,DTW,12478,JFK,,,,
1267,10397,ATL,11433,DTW,1743,8,1913,-21
1403,10397,ATL,14747,SEA,1742,232,2017,232
1403,10397,ATL,14747,SEA,1350,0,1605,-20
1476,11433,DTW,13487,MSP,1343,-2,1427,-17
1650,11433,DTW,13487,MSP,702,-3,816,-8
1768,14747,SEA,13487,MSP,813,-2,1324,-12
1815,13487,MSP,10397,ATL,900,-5,1236,2
2413,14747,SEA,12478,JFK,,,,
2440,14747,SEA,13487,MSP,31,-4,534,-13
2536,13487,MSP,14747,SEA,1940,0,2137,10
2576,12478,JFK,11433,DTW,,,,
2842,13487,MSP,10397,ATL,1418,63,1746,60
87,11433,DTW,13487,MSP,1540,0,1634,-15
425,12478,JFK,10397,ATL,,,,
426,12478,JFK,13487,MSP,,,,
433,12478,JFK,10397,ATL,,,,
446,12478,JFK,10397,ATL,,,,
456,12478,JFK,14747,SEA,,,,
460,12478,JFK,14747,SEA,,,,
463,12478,JFK,10397,ATL,1912,492,2127,470
485,12478,JFK,14747,SEA,,,,
557,13487,MSP,11433,DTW,632,-3,911,-10
630,11433,DTW,10397,ATL,1736,-4,1914,-40
783,13487,MSP,10397,ATL,619,-1,927,-21
838,11433,DTW,10397,ATL,1918,18,2107,-7
888,13487,MSP,10397,ATL,1622,-3,1942,-14
946,11433,DTW,13487,MSP,1724,-1,1826,-7
976,10397,ATL,12478,JFK,,,,
1055,11433,DTW,13487,MSP,2001,3,2101,-1
1108,13487,MSP,10397,ATL,1457,-3,1813,-20
1173,13487,MSP,11433,DTW,826,-4,1048,-26
1267,10397,ATL,11433,DTW,1735,0,1943,9
1055,11433,DTW,13487,MSP,2007,9,2101,-1
1108,13487,MSP,10397,ATL,1511,11,1914,41
1173,13487,MSP,11433,DTW,827,-3,1104,-10
1187,13487,MSP,14747,SEA,1739,0,2239,
1290,10397,ATL,11433,DTW,2207,-3,2349,-16
2803,12478,JFK,10397,ATL,1902,47,2110,5
2817,12478,JFK,11433,DTW,,,,
86,13487,MSP,11433,DTW,1351,-2,1635,-1
423,12478,JFK,10397,ATL,1340,15,1558,-2
440,12478,JFK,13487,MSP,1211,42,1411,27
485,12478,JFK,14747,SEA,1734,79,2020,35
588,14747,SEA,13487,MSP,1106,1,1624,-3
652,10397,ATL,13487,MSP,2148,43,2308,12
784,10397,ATL,13487,MSP,835,0,1013,-7
840,13487,MSP,11433,DTW,1949,-2,2253,19
888,13487,MSP,10397,ATL,1619,-6,1950,-6
946,11433,DTW,13487,MSP,1751,16,1847,4
2842,13487,MSP,10397,ATL,1321,6,1657,8
53,13487,MSP,11433,DTW,1529,-1,1756,-18
325,11433,DTW,10397,ATL,1448,-6,1656,-10
427,12478,JFK,10397,ATL,1710,-5,1941,-22
460,12478,JFK,14747,SEA,1824,-1,2139,-12
528,10397,ATL,13487,MSP,1625,0,1801,-15
629,10397,ATL,11433,DTW,917,2,1106,-4
783,13487,MSP,10397,ATL,618,-2,957,9
838,11433,DTW,10397,ATL,1853,-7,2057,-17
875,10397,ATL,12478,JFK,1515,0,1715,-29
945,11433,DTW,10397,ATL,1340,-5,1533,-25
987,14747,SEA,11433,DTW,2300,0,559,-16
1096,11433,DTW,13487,MSP,1205,-5,1249,-24
1145,10397,ATL,11433,DTW,1619,-1,1757,-27
1231,10397,ATL,11433,DTW,1335,-6,1525,-17
1397,13487,MSP,14747,SEA,1427,12,1558,-5
1473,14747,SEA,12478,JFK,1119,9,1932,2
1975,13487,MSP,10397,ATL,1258,93,1609,71
2032,13487,MSP,12478,JFK,,,,
2134,14747,SEA,10397,ATL,1450,0,2223,-9
1893,11433,DTW,10397,ATL,835,0,1037,-12
2005,10397,ATL,11433,DTW,727,2,913,-9
2134,14747,SEA,10397,ATL,1447,-3,2219,-13
2260,14747,SEA,10397,ATL,1110,15,1838,0
2312,13487,MSP,12478,JFK,1755,0,2201,12
2393,10397,ATL,11433,DTW,1915,0,2108,-8
2442,12478,JFK,10397,ATL,2024,55,2254,43
2536,13487,MSP,14747,SEA,1947,14,2148,23
2817,12478,JFK,11433,DTW,936,27,1125,2
1290,10397,ATL,11433,DTW,2207,-3,2354,-11
1419,14747,SEA,13487,MSP,642,-3,1141,-23
1461,11433,DTW,14747,SEA,1219,4,1349,-41
1593,14747,SEA,10397,ATL,2305,-11,633,-20
1707,11433,DTW,13487,MSP,831,-3,929,-16
1770,14747,SEA,13487,MSP,1523,-7,2048,0
1840,13487,MSP,11433,DTW,1803,4,2105,21
1598,14747,SEA,10397,ATL,619,-1,1355,-9
1715,11433,DTW,10397,ATL,1009,-6,1204,-25
1782,11433,DTW,14747,SEA,1519,14,1703,-7
1852,10397,ATL,14747,SEA,1110,-3,1329,-22
2005,10397,ATL,11433,DTW,723,-2,910,-12
2134,14747,SEA,10397,ATL,1446,-4,2214,-18
2260,14747,SEA,10397,ATL,1055,0,1849,11
2312,13487,MSP,12478,JFK,1749,-6,2147,-2
2134,14747,SEA,10397,ATL,1445,-5,2213,-19
2260,14747,SEA,10397,ATL,1109,14,1839,1
2312,13487,MSP,12478,JFK,1752,-3,2130,-19
2413,14747,SEA,12478,JFK,700,0,1505,-10
2448,11433,DTW,10397,ATL,1202,-3,1353,-24
2793,11433,DTW,13487,MSP,958,-3,1050,-17
2834,13487,MSP,14747,SEA,658,-3,847,-8
52,11433,DTW,13487,MSP,843,9,927,-18
281,11433,DTW,14747,SEA,837,-3,1035,-25
440,12478,JFK,10397,ATL,605,-5,850,0
485,12478,JFK,14747,SEA,1612,-3,1915,-30
588,14747,SEA,13487,MSP,1103,-2,1604,-23
652,10397,ATL,13487,MSP,2107,2,2238,-19
784,10397,ATL,13487,MSP,840,5,1007,-13
2794,11433,DTW,10397,ATL,715,-5,920,-26
2834,13487,MSP,14747,SEA,656,-5,842,-13
86,13487,MSP,11433,DTW,1349,-4,1618,-19
423,12478,JFK,10397,ATL,1321,-4,1531,-31
456,12478,JFK,14747,SEA,656,-4,956,-24
514,10397,ATL,13487,MSP,1204,-1,1343,-11
589,13487,MSP,14747,SEA,1051,101,1224,84
744,13487,MSP,10397,ATL,1003,-2,1310,-24
789,14747,SEA,13487,MSP,1328,13,1848,11
866,10397,ATL,13487,MSP,1354,4,1525,-15
929,11433,DTW,10397,ATL,1645,18,1829,-11
1476,11433,DTW,13487,MSP,1343,-2,1431,-13
1650,11433,DTW,13487,MSP,659,-6,816,-8
1768,14747,SEA,13487,MSP,812,-3,1334,-2
1815,13487,MSP,10397,ATL,934,29,1259,25
1975,13487,MSP,10397,ATL,1122,-3,1443,-15
2039,10397,ATL,14747,SEA,831,0,1103,-6
1768,14747,SEA,13487,MSP,810,-5,1315,-22
1815,13487,MSP,10397,ATL,906,1,1225,-9
1961,13487,MSP,10397,ATL,1935,-4,2251,-15
2032,13487,MSP,12478,JFK,655,-5,1026,-23
2139,12478,JFK,10397,ATL,815,-5,1038,-17
2221,13487,MSP,14747,SEA,1228,58,1404,42
2287,10397,ATL,13487,MSP,2215,0,2341,-16
2393,10397,ATL,11433,DTW,1913,-2,2054,-22
2448,11433,DTW,10397,ATL,1209,4,1400,-17
976,10397,ATL,12478,JFK,,,,
984,10397,ATL,12478,JFK,,,,
1096,11433,DTW,13487,MSP,1159,-1,1243,-17
1145,10397,ATL,11433,DTW,1616,-4,1813,-11
1195,11433,DTW,12478,JFK,,,,
840,13487,MSP,11433,DTW,1949,-2,2223,-11
888,13487,MSP,10397,ATL,1629,4,1946,-10
946,11433,DTW,13487,MSP,1733,-2,1837,-6
991,10397,ATL,11433,DTW,1159,-1,1344,-20
1107,10397,ATL,14747,SEA,1949,29,2216,11
1145,10397,ATL,11433,DTW,1621,1,1801,-23
1231,10397,ATL,11433,DTW,1339,-2,1522,-20
1397,13487,MSP,14747,SEA,1409,-6,1540,-23
1473,14747,SEA,12478,JFK,1107,-3,1903,-27
1598,14747,SEA,10397,ATL,618,-2,1344,-17
2149,12478,JFK,10397,ATL,1930,0,2143,-28
2260,14747,SEA,10397,ATL,1119,24,1901,23
2312,13487,MSP,12478,JFK,1751,-4,2138,-11
2413,14747,SEA,12478,JFK,659,-1,1507,-8
2448,11433,DTW,10397,ATL,1203,-2,1355,-22
2205,12478,JFK,13487,MSP,1610,0,1800,-36
2283,11433,DTW,10397,ATL,559,-1,824,4
1403,10397,ATL,14747,SEA,1348,-2,1612,-13
1476,11433,DTW,13487,MSP,1344,-1,1435,-9
1650,11433,DTW,13487,MSP,700,-5,752,-32
1770,14747,SEA,13487,MSP,1526,-4,2017,-31
1840,13487,MSP,11433,DTW,1757,-2,2028,-16
1975,13487,MSP,10397,ATL,1120,-5,1440,-18
2039,10397,ATL,14747,SEA,834,3,1055,-14
2260,14747,SEA,10397,ATL,1057,2,1818,-19
2382,10397,ATL,13487,MSP,1928,-2,2057,-23
2508,14747,SEA,11433,DTW,943,3,1632,-20
2610,10397,ATL,13487,MSP,728,-2,918,6
53,13487,MSP,11433,DTW,1527,-3,1757,-17
423,12478,JFK,10397,ATL,1322,-3,1543,-17
427,12478,JFK,10397,ATL,1720,5,1952,-11
976,10397,ATL,12478,JFK,1008,8,1157,-14
1096,11433,DTW,13487,MSP,1200,0,1253,-7
1145,10397,ATL,11433,DTW,1624,4,1826,2
1291,14747,SEA,10397,ATL,827,-3,1543,-30
1473,14747,SEA,12478,JFK,1151,1,1949,-19
1651,11433,DTW,14747,SEA,2010,-5,2205,-21
1770,14747,SEA,13487,MSP,1352,-3,1858,-17
1893,11433,DTW,10397,ATL,835,0,1020,-28
2039,10397,ATL,14747,SEA,848,17,1055,-14
2221,13487,MSP,14747,SEA,1124,-6,1243,-39
2287,10397,ATL,13487,MSP,2215,0,2341,-16
2413,14747,SEA,12478,JFK,656,-4,1448,-27
2510,10397,ATL,11433,DTW,1915,2,2100,-15
2842,13487,MSP,10397,ATL,1324,9,1653,4
2794,11433,DTW,10397,ATL,714,-6,913,-33
2834,13487,MSP,14747,SEA,716,15,905,10
53,13487,MSP,11433,DTW,1521,-9,1748,-22
282,14747,SEA,11433,DTW,1151,6,1853,-8
428,12478,JFK,14747,SEA,737,-3,1032,-21
460,12478,JFK,14747,SEA,1821,-4,2107,-39
528,10397,ATL,13487,MSP,1619,-6,1753,-21
630,11433,DTW,10397,ATL,1939,-6,2138,-19
789,14747,SEA,13487,MSP,1324,24,1819,-3
875,10397,ATL,12478,JFK,1519,4,1728,-19
1290,10397,ATL,11433,DTW,2220,10,13,8
1419,14747,SEA,13487,MSP,646,1,1149,-15
1593,14747,SEA,10397,ATL,2314,-2,644,-9
1715,11433,DTW,10397,ATL,1010,-5,1203,-26
1782,11433,DTW,14747,SEA,1503,-2,1632,-38
1852,10397,ATL,14747,SEA,1111,-2,1326,-25
1991,13487,MSP,10397,ATL,523,-2,849,-8
2134,14747,SEA,10397,ATL,1502,12,2222,-10
460,12478,JFK,10397,ATL,607,-3,828,-20
528,10397,ATL,13487,MSP,1626,1,1746,-29
629,10397,ATL,11433,DTW,915,0,1057,-13
780,13487,MSP,11433,DTW,1017,-3,1246,-18
840,13487,MSP,11433,DTW,1945,-6,2216,-18
945,11433,DTW,10397,ATL,1338,-7,1530,-28
987,14747,SEA,11433,DTW,2255,-5,549,-26
1096,11433,DTW,13487,MSP,1154,-6,1227,-36
1122,13487,MSP,10397,ATL,725,-4,1047,-17
1195,11433,DTW,12478,JFK,1957,-3,2130,-29
984,10397,ATL,12478,JFK,2047,-3,2314,0
1094,10397,ATL,13487,MSP,1508,13,1651,6
1121,11433,DTW,10397,ATL,2002,-3,2146,-33
1187,13487,MSP,14747,SEA,1736,-3,1910,-18
1290,10397,ATL,11433,DTW,2209,-1,2349,-16
1852,10397,ATL,14747,SEA,1113,-2,1323,-32
1975,13487,MSP,10397,ATL,1125,-4,1437,-23
2029,11433,DTW,13487,MSP,1812,22,1912,22
2074,10397,ATL,13487,MSP,1744,-1,1929,-2
2151,13487,MSP,14747,SEA,1743,3,1936,7
2214,13487,MSP,12478,JFK,1729,-2,2106,-11
2260,14747,SEA,10397,ATL,1043,-2,1822,-3
2350,10397,ATL,12478,JFK,823,-2,1025,-13
2221,13487,MSP,14747,SEA,1127,-3,1253,-29
2287,10397,ATL,13487,MSP,2218,3,2355,-2
2393,10397,ATL,11433,DTW,1915,0,2105,-11
2508,14747,SEA,11433,DTW,954,14,1704,9
2794,11433,DTW,10397,ATL,720,0,946,0
8,13487,MSP,10397,ATL,1741,9,2153,48
281,11433,DTW,14747,SEA,844,4,1043,-17
434,12478,JFK,10397,ATL,804,-1,1038,-5
478,10397,ATL,12478,JFK,1214,9,1417,-7
557,13487,MSP,11433,DTW,619,-6,857,-15
630,11433,DTW,10397,ATL,1735,-5,1929,-25
784,10397,ATL,13487,MSP,843,8,1007,-13
840,13487,MSP,11433,DTW,2001,10,2325,51
1991,13487,MSP,10397,ATL,523,-2,849,-8
2074,10397,ATL,13487,MSP,1754,0,1948,5
2221,13487,MSP,14747,SEA,1129,-1,1310,-12
2287,10397,ATL,13487,MSP,2213,-2,2340,-17
2382,10397,ATL,13487,MSP,1910,-5,2047,-21
2440,14747,SEA,13487,MSP,114,39,627,37
2205,12478,JFK,13487,MSP,1830,-5,2046,-13
2283,11433,DTW,10397,ATL,559,-1,842,22
2350,10397,ATL,12478,JFK,813,3,1001,-28
2424,14747,SEA,11433,DTW,1344,-4,2042,-22
2536,13487,MSP,14747,SEA,1933,0,2128,3
2817,12478,JFK,11433,DTW,907,-2,1110,-13
53,13487,MSP,11433,DTW,1540,10,1813,-1
325,11433,DTW,10397,ATL,1449,-5,1647,-19
425,12478,JFK,10397,ATL,1506,5,1749,-1
460,12478,JFK,14747,SEA,1824,-1,2135,-16
514,10397,ATL,13487,MSP,1207,2,1353,1
589,13487,MSP,14747,SEA,908,-2,1100,0
780,13487,MSP,11433,DTW,1018,-2,1256,-9
822,14747,SEA,11433,DTW,656,-4,1410,-5
875,10397,ATL,12478,JFK,1630,75,1830,46
945,11433,DTW,10397,ATL,1350,5,1538,-20
629,10397,ATL,11433,DTW,913,-2,1118,8
783,13487,MSP,10397,ATL,619,-1,943,-5
838,11433,DTW,10397,ATL,1857,-3,2055,-19
888,13487,MSP,10397,ATL,1643,18,2024,28
946,11433,DTW,13487,MSP,1750,25,1858,25
991,10397,ATL,11433,DTW,1243,43,1434,30
1107,10397,ATL,14747,SEA,1953,33,2218,13
1145,10397,ATL,11433,DTW,1617,-3,1801,-23
1231,10397,ATL,11433,DTW,1337,-4,1549,7
2424,14747,SEA,11433,DTW,1359,11,2107,3
2508,14747,SEA,11433,DTW,945,5,1701,6
2794,11433,DTW,10397,ATL,732,12,922,-24
8,13487,MSP,10397,ATL,1734,2,2054,-11
281,11433,DTW,14747,SEA,845,5,1118,18
425,12478,JFK,10397,ATL,1457,-4,1727,-23
456,12478,JFK,14747,SEA,654,-6,941,-39
514,10397,ATL,13487,MSP,1204,-1,1327,-26
589,13487,MSP,14747,SEA,908,-2,1039,-21
780,13487,MSP,11433,DTW,1020,0,1253,-12
822,14747,SEA,11433,DTW,658,-2,1359,-16
875,10397,ATL,12478,JFK,1514,-1,1716,-28
945,11433,DTW,10397,ATL,1343,-2,1532,-26
987,14747,SEA,11433,DTW,2318,18,618,3
1096,11433,DTW,13487,MSP,1157,-3,1242,-20
1122,13487,MSP,10397,ATL,724,-5,1054,-10
1195,11433,DTW,12478,JFK,1953,-7,2132,-27
945,13487,MSP,11433,DTW,830,-3,1103,-11
2074,10397,ATL,13487,MSP,1742,-3,1915,-14
2214,13487,MSP,12478,JFK,1751,20,2124,9
2283,11433,DTW,10397,ATL,557,-3,754,-19
2432,10397,ATL,12478,JFK,1619,4,1816,-25
2536,13487,MSP,14747,SEA,1929,4,2056,-17
2845,12478,JFK,10397,ATL,1754,-1,2045,5
86,13487,MSP,11433,DTW,1340,-5,1608,-12
423,12478,JFK,10397,ATL,1254,-6,1519,-19
483,12478,JFK,14747,SEA,1624,-1,1910,-41
589,13487,MSP,14747,SEA,916,6,1054,-10
721,10397,ATL,13487,MSP,1627,-3,1810,-4
791,13487,MSP,11433,DTW,643,-2,920,-8
892,11433,DTW,14747,SEA,2006,-4,2204,-11
53,13487,MSP,11433,DTW,1530,0,1806,3
391,13487,MSP,10397,ATL,1909,-1,2222,-18
460,12478,JFK,14747,SEA,1842,-3,2144,-22
569,10397,ATL,12478,JFK,1740,0,1949,-17
662,11433,DTW,14747,SEA,1540,0,1705,-33
783,10397,ATL,13487,MSP,844,-1,1012,-12
1247,10397,ATL,13487,MSP,1458,3,1636,-4
1357,13487,MSP,11433,DTW,1752,0,2032,-1
1410,14747,SEA,10397,ATL,1155,-5,1931,-13
1473,14747,SEA,12478,JFK,1056,-4,1926,12
1562,10397,ATL,13487,MSP,2201,0,2332,-9
1646,10397,ATL,14747,SEA,1637,17,1847,-12
1768,14747,SEA,13487,MSP,826,7,1331,-4
1108,13487,MSP,10397,ATL,1506,-2,1814,-21
1247,10397,ATL,13487,MSP,1455,0,1632,-6
1651,11433,DTW,14747,SEA,2003,-5,2144,-37
1768,14747,SEA,13487,MSP,811,-4,1318,-18
1173,13487,MSP,11433,DTW,827,-3,1119,5
1267,10397,ATL,11433,DTW,1750,15,1938,4
1291,14747,SEA,10397,ATL,831,1,1607,-7
2350,10397,ATL,12478,JFK,808,-2,1003,-26
2424,14747,SEA,11433,DTW,1357,0,2113,3
2536,13487,MSP,14747,SEA,2142,129,2331,126
2794,11433,DTW,10397,ATL,714,-6,1147,
2817,12478,JFK,11433,DTW,906,-3,1108,-15
8,13487,MSP,10397,ATL,1732,0,2116,11
87,11433,DTW,13487,MSP,1536,-4,1624,-25
425,12478,JFK,10397,ATL,1516,15,1757,7
449,12478,JFK,10397,ATL,819,-1,1103,8
514,10397,ATL,13487,MSP,1204,-1,1320,-33
589,13487,MSP,14747,SEA,919,9,1135,35
780,13487,MSP,11433,DTW,1020,0,1318,13
822,14747,SEA,11433,DTW,658,-2,1402,-13
875,10397,ATL,12478,JFK,1531,16,1751,7
945,11433,DTW,10397,ATL,1348,3,1607,9
987,14747,SEA,11433,DTW,2317,17,621,6
1096,11433,DTW,13487,MSP,1158,-2,1242,-20
1122,13487,MSP,10397,ATL,726,-3,1129,25
784,10397,ATL,13487,MSP,845,10,1014,-6
840,13487,MSP,11433,DTW,1945,-6,2217,-17
888,13487,MSP,10397,ATL,1623,-2,1953,-3
946,11433,DTW,13487,MSP,1750,15,1905,22
991,10397,ATL,11433,DTW,1159,-1,1333,-31
1107,10397,ATL,14747,SEA,1945,25,2211,6
1145,10397,ATL,11433,DTW,1626,6,1805,-19
2134,14747,SEA,10397,ATL,1449,-1,2246,14
2260,14747,SEA,10397,ATL,1050,-5,1821,-17
2312,13487,MSP,12478,JFK,1842,47,2237,48
2134,14747,SEA,10397,ATL,1452,2,2219,-13
2260,14747,SEA,10397,ATL,1116,21,1850,12
2312,13487,MSP,12478,JFK,1832,37,2329,100
2413,14747,SEA,12478,JFK,657,-3,1536,21
2508,14747,SEA,11433,DTW,947,7,1650,-5
2793,11433,DTW,13487,MSP,957,-4,1043,-24
2817,12478,JFK,11433,DTW,905,-4,1123,0
53,13487,MSP,11433,DTW,1602,32,1836,22
325,11433,DTW,10397,ATL,1727,153,1939,153
434,12478,JFK,10397,ATL,604,-6,847,-3
485,12478,JFK,14747,SEA,1613,-2,1910,-35
588,14747,SEA,13487,MSP,1131,-4,1655,1
652,10397,ATL,13487,MSP,2104,-1,2232,-25
2610,10397,ATL,13487,MSP,728,-2,854,-20
2817,12478,JFK,11433,DTW,906,-3,1131,8
7,10397,ATL,13487,MSP,1049,3,1222,-8
86,13487,MSP,11433,DTW,1347,-6,1614,-23
420,12478,JFK,10397,ATL,954,94,1322,147
434,12478,JFK,10397,ATL,608,-2,904,14
1734,13487,MSP,11433,DTW,1257,65,1538,62
1795,10397,ATL,12478,JFK,1757,12,2019,5
1893,11433,DTW,10397,ATL,832,-3,1050,1
2005,10397,ATL,11433,DTW,722,-3,904,-18
2134,14747,SEA,10397,ATL,1456,6,2227,-5
2221,13487,MSP,14747,SEA,1131,1,1318,-4
2287,10397,ATL,13487,MSP,2222,7,2351,-6
2188,10397,ATL,14747,SEA,1628,-2,1854,-18
2263,10397,ATL,11433,DTW,1053,-1,1254,1
2350,10397,ATL,12478,JFK,810,0,1054,25
2424,14747,SEA,11433,DTW,1352,-5,2053,-17
2508,14747,SEA,11433,DTW,936,-4,1642,-13
2793,11433,DTW,13487,MSP,1152,111,1229,82
2818,12478,JFK,10397,ATL,2317,227,143,212
53,13487,MSP,11433,DTW,1618,-2,1851,-6
282,14747,SEA,11433,DTW,1205,14,1903,-2
427,12478,JFK,14747,SEA,735,-5,1032,-21
460,12478,JFK,14747,SEA,1823,-2,2123,-23
528,10397,ATL,13487,MSP,1624,-1,1814,-2
783,13487,MSP,10397,ATL,616,-4,936,-9
822,14747,SEA,11433,DTW,657,-3,1403,-12
888,13487,MSP,10397,ATL,1623,-2,1941,-14
991,10397,ATL,11433,DTW,1225,10,1406,-11
1107,10397,ATL,14747,SEA,1919,-1,2153,-8
1195,11433,DTW,12478,JFK,1957,-3,2139,-18
1403,10397,ATL,14747,SEA,1426,36,1654,30
1593,14747,SEA,10397,ATL,2312,-2,640,-4
1715,11433,DTW,10397,ATL,1023,-2,1215,-18
1852,10397,ATL,14747,SEA,1138,25,1357,10
1290,10397,ATL,11433,DTW,2217,7,2354,-11
1419,14747,SEA,13487,MSP,644,-1,1156,-8
1542,14747,SEA,12478,JFK,2309,4,820,57
1651,11433,DTW,14747,SEA,2013,5,2216,-5
1397,13487,MSP,14747,SEA,1412,-3,1540,-23
1473,14747,SEA,12478,JFK,1543,273,2354,264
1598,14747,SEA,10397,ATL,620,0,1353,-8
1734,13487,MSP,11433,DTW,1304,72,1533,57
1795,10397,ATL,12478,JFK,2005,140,2226,132
1893,11433,DTW,10397,ATL,834,-1,1018,-31
2005,10397,ATL,11433,DTW,724,-1,912,-10
1290,10397,ATL,11433,DTW,2211,1,2348,-16
485,12478,JFK,14747,SEA,1836,141,2149,124
588,14747,SEA,13487,MSP,1130,-3,1639,-15
652,10397,ATL,13487,MSP,2107,2,2236,-21
784,10397,ATL,13487,MSP,828,-1,1002,-13
840,13487,MSP,11433,DTW,1957,6,2255,21
902,10397,ATL,11433,DTW,1454,-2,1641,-14
976,10397,ATL,12478,JFK,1000,0,1225,12
1055,11433,DTW,13487,MSP,1959,1,2057,-5
1108,13487,MSP,10397,ATL,1457,-3,1821,-12
1173,13487,MSP,11433,DTW,826,-4,1110,-4
2188,10397,ATL,14747,SEA,1732,62,1942,33
2287,10397,ATL,13487,MSP,2212,-3,2330,-27
2413,14747,SEA,12478,JFK,659,-1,1456,-19
2534,13487,MSP,12478,JFK,1536,-4,1923,-7
2794,11433,DTW,10397,ATL,557,-3,805,-12
52,11433,DTW,13487,MSP,844,10,927,-14
281,11433,DTW,14747,SEA,835,-5,1026,-32
425,12478,JFK,10397,ATL,1459,-1,1718,-28
453,12478,JFK,10397,ATL,1127,27,1345,11
514,10397,ATL,13487,MSP,1201,-4,1328,-23
630,11433,DTW,10397,ATL,1737,-3,1944,-7
784,10397,ATL,13487,MSP,833,-2,955,-25
866,10397,ATL,13487,MSP,1348,-2,1510,-28
902,10397,ATL,11433,DTW,1455,-1,1637,-18
991,10397,ATL,11433,DTW,1202,2,1354,-8
1107,10397,ATL,14747,SEA,1921,1,2135,-26
1145,10397,ATL,11433,DTW,1619,-1,1805,-19
1403,10397,ATL,14747,SEA,1345,-5,1601,-23
1476,11433,DTW,13487,MSP,1338,-7,1421,-23
1650,11433,DTW,13487,MSP,701,-4,758,-23
1795,10397,ATL,12478,JFK,1744,-1,2001,-11
1975,13487,MSP,10397,ATL,1119,-6,1440,-17
2074,10397,ATL,13487,MSP,1738,3,1913,-9
2205,12478,JFK,13487,MSP,1658,48,1857,24
2312,13487,MSP,12478,JFK,1749,-6,2127,-20
2418,14747,SEA,10397,ATL,1058,3,1815,-22
2205,12478,JFK,13487,MSP,1605,-5,1847,11
2283,11433,DTW,10397,ATL,557,-3,750,-30
2382,10397,ATL,13487,MSP,1918,3,2043,-25
2440,14747,SEA,13487,MSP,29,-6,536,-14
2536,13487,MSP,14747,SEA,1932,-1,2113,-12
2803,12478,JFK,13487,MSP,803,-7,943,-46
2842,13487,MSP,10397,ATL,1318,3,1639,-10
86,13487,MSP,11433,DTW,1351,-2,1628,-9
281,11433,DTW,14747,SEA,841,1,1322,
1991,13487,MSP,10397,ATL,521,-4,836,-17
2134,14747,SEA,10397,ATL,1445,-5,2215,-15
2817,12478,JFK,11433,DTW,904,-5,1128,6
86,13487,MSP,11433,DTW,1348,-5,1626,-11
420,12478,JFK,10397,ATL,824,4,1055,0
434,12478,JFK,10397,ATL,608,-2,834,-16
485,12478,JFK,14747,SEA,1641,26,1929,-16
588,14747,SEA,13487,MSP,1148,13,1702,8
652,10397,ATL,13487,MSP,2104,-1,2241,-16
784,10397,ATL,13487,MSP,841,6,1013,-8
840,13487,MSP,11433,DTW,1943,-8,2224,-10
888,13487,MSP,10397,ATL,1633,8,2003,7
946,11433,DTW,13487,MSP,1759,24,1838,-5
991,10397,ATL,11433,DTW,1156,-4,1335,-29
1107,10397,ATL,14747,SEA,1928,8,2208,3
1145,10397,ATL,11433,DTW,1618,-2,1754,-30
1231,10397,ATL,11433,DTW,1341,0,1525,-17
875,10397,ATL,12478,JFK,1509,-6,1722,-22
945,11433,DTW,10397,ATL,1439,54,1643,48
987,14747,SEA,11433,DTW,2256,-4,552,-23
1096,11433,DTW,13487,MSP,1206,-4,1301,-12
1145,10397,ATL,11433,DTW,1620,0,1818,-6
1231,10397,ATL,11433,DTW,1401,20,1554,12
